"","Titulo","Ubicacion","Matricula ficticia","Carrera","ISBN","language_reference","Instituto","test"
"1691","molecular biology of the cell","BCC",17762,"NULL","9780815341055","english","NULL","IIT"
"1692","molecular biology of the cell","BCC",163803," Licenciatura en Químico Farmacéutico Biólogo","9780815341055","english"," ICB"," Licenciatura en Químico Farmacéutico Biólogo"
"1693","molecular biology of the cell","BCC",169125," Licenciatura en Químico Farmacéutico Biólogo","9780815341055","english"," ICB"," Licenciatura en Químico Farmacéutico Biólogo"
"1694","molecular biology of the cell","BCC",195998," Médico Veterinario Zootecnista","9780815341055","english"," ICB"," Médico Veterinario Zootecnista"
"1695","molecular biology of the cell","BCC",146426,"  Licenciatura en Químico Fármaco Biólogo","9780815341055","english","  ICB","  Licenciatura en Químico Fármaco Biólogo"
"1696","molecular biology of the cell","BCC",168647," Licenciatura en Químico Farmacéutico Biólogo","9780815341055","english"," ICB"," Licenciatura en Químico Farmacéutico Biólogo"
"1697","molecular biology of the cell","BCC",129123,"","9780815341055","english","",""
"1698","molecular biology of the cell","BCC",129123,"","9780815341055","english","",""
"1699","molecular biology of the cell","BCC",17762,"NULL","9780815341055","english","NULL","IIT"
"1700","molecular biology of the cell","BCC",159294," Licenciatura en Químico Farmacéutico Biólogo","9780815341055","english"," ICB"," Licenciatura en Químico Farmacéutico Biólogo"
"1701","molecular biology of the cell","BCC",18295,"NULL","9780815341055","english","NULL","IIT"
"1702","molecular biology of the cell","BCC",164398,"NULL","9780815341055","english","NULL","IIT"
"1703","molecular biology of the cell","BCC",164398,"NULL","9780815341055","english","NULL","IIT"
"1704","molecular biology of the cell","BCC",139026,"  Licenciatura en Químico Fármaco Biólogo","9780815341055","english","  ICB","  Licenciatura en Químico Fármaco Biólogo"
"1705","molecular biology of the cell","BCC",129074," Licenciatura en Químico Fármaco Biólogo","0815341059","english"," ICB"," Licenciatura en Químico Fármaco Biólogo"
"1706","molecular biology of the cell","BCC",159106," Licenciatura en Químico Farmacéutico Biólogo","0815341059","english"," ICB"," Licenciatura en Químico Farmacéutico Biólogo"
"1707","molecular biology of the cell","BCC",159111," Licenciatura en Químico Farmacéutico Biólogo","0815341059","english"," ICB"," Licenciatura en Químico Farmacéutico Biólogo"
"1708","molecular biology of the cell","BCC",159111," Licenciatura en Químico Farmacéutico Biólogo","0815341059","english"," ICB"," Licenciatura en Químico Farmacéutico Biólogo"
"1709","semiotics the basics","BCC",179491," Licenciatura en Diseño Gráfico (semipresencial)","9780415363754","english"," IADA (semipresencial)"," Licenciatura en Diseño Gráfico (semipresencial)"
"1710","semiotics the basics","BCC",913832,"NULL","9780415363754","english","NULL","IIT"
"1711","semiotics the basics","BCC",123485,"NULL","9780415363754","english","NULL","IIT"
"1712","semiotics the basics","BCC",156798,"NULL","9780415363754","english","NULL","IIT"
"1713","semiotics the basics","BCC",138535,"","0203014936","english","",""
"1714","semiotics the basics","BCC",913056,"NULL","0203014936","english","NULL","IIT"
"1715","semiotics the basics","BCC",179491," Licenciatura en Diseño Gráfico (semipresencial)","0203014936","english"," IADA (semipresencial)"," Licenciatura en Diseño Gráfico (semipresencial)"
"1716","semiotics the basics","BCC",913832,"NULL","0203014936","english","NULL","IIT"
"1717","semiotics the basics","BCC",123485,"NULL","0203014936","english","NULL","IIT"
"1718","semiotics the basics","BCC",156798,"NULL","0203014936","english","NULL","IIT"
"1719","semiotics the basics","BCC",138535,"","9780203014936","english","",""
"1720","semiotics the basics","BCC",913056,"NULL","9780203014936","english","NULL","IIT"
"1721","semiotics the basics","BCC",179491," Licenciatura en Diseño Gráfico (semipresencial)","9780203014936","english"," IADA (semipresencial)"," Licenciatura en Diseño Gráfico (semipresencial)"
"1722","semiotics the basics","BCC",913832,"NULL","9780203014936","english","NULL","IIT"
"1723","semiotics the basics","BCC",123485,"NULL","9780203014936","english","NULL","IIT"
"1724","semiotics the basics","BCC",156798,"NULL","9780203014936","english","NULL","IIT"
"1725","molecular biology of the cell","BCC",159149," Licenciatura en Químico Farmacéutico Biólogo","0815341059","english"," ICB"," Licenciatura en Químico Farmacéutico Biólogo"
"1726","molecular biology of the cell","BCC",17762,"NULL","0815341059","english","NULL","IIT"
"1727","molecular biology of the cell","BCC",163803," Licenciatura en Químico Farmacéutico Biólogo","0815341059","english"," ICB"," Licenciatura en Químico Farmacéutico Biólogo"
"1728","molecular biology of the cell","BCC",169125," Licenciatura en Químico Farmacéutico Biólogo","0815341059","english"," ICB"," Licenciatura en Químico Farmacéutico Biólogo"
"1729","molecular biology of the cell","BCC",195998," Médico Veterinario Zootecnista","0815341059","english"," ICB"," Médico Veterinario Zootecnista"
"1730","molecular biology of the cell","BCC",146426,"  Licenciatura en Químico Fármaco Biólogo","0815341059","english","  ICB","  Licenciatura en Químico Fármaco Biólogo"
"1731","molecular biology of the cell","BCC",168647," Licenciatura en Químico Farmacéutico Biólogo","0815341059","english"," ICB"," Licenciatura en Químico Farmacéutico Biólogo"
"1732","molecular biology of the cell","BCC",129123,"","0815341059","english","",""
"1733","molecular biology of the cell","BCC",129123,"","0815341059","english","",""
"1734","molecular biology of the cell","BCC",17762,"NULL","0815341059","english","NULL","IIT"
"1735","molecular biology of the cell","BCC",159294," Licenciatura en Químico Farmacéutico Biólogo","0815341059","english"," ICB"," Licenciatura en Químico Farmacéutico Biólogo"
"1736","molecular biology of the cell","BCC",18295,"NULL","0815341059","english","NULL","IIT"
"1737","molecular biology of the cell","BCC",164398,"NULL","0815341059","english","NULL","IIT"
"1738","molecular biology of the cell","BCC",164398,"NULL","0815341059","english","NULL","IIT"
"1739","molecular biology of the cell","BCC",139026,"  Licenciatura en Químico Fármaco Biólogo","0815341059","english","  ICB","  Licenciatura en Químico Fármaco Biólogo"
"1740","molecular biology of the cell","BCC",129074," Licenciatura en Químico Fármaco Biólogo","9780815341062","english"," ICB"," Licenciatura en Químico Fármaco Biólogo"
"1741","molecular biology of the cell","BCC",159106," Licenciatura en Químico Farmacéutico Biólogo","9780815341062","english"," ICB"," Licenciatura en Químico Farmacéutico Biólogo"
"1742","molecular biology of the cell","BCC",159111," Licenciatura en Químico Farmacéutico Biólogo","9780815341062","english"," ICB"," Licenciatura en Químico Farmacéutico Biólogo"
"1743","molecular biology of the cell","BCC",159111," Licenciatura en Químico Farmacéutico Biólogo","9780815341062","english"," ICB"," Licenciatura en Químico Farmacéutico Biólogo"
"1744","molecular biology of the cell","BCC",159149," Licenciatura en Químico Farmacéutico Biólogo","9780815341062","english"," ICB"," Licenciatura en Químico Farmacéutico Biólogo"
"1745","molecular biology of the cell","BCC",17762,"NULL","9780815341062","english","NULL","IIT"
"1746","molecular biology of the cell","BCC",163803," Licenciatura en Químico Farmacéutico Biólogo","9780815341062","english"," ICB"," Licenciatura en Químico Farmacéutico Biólogo"
"1747","molecular biology of the cell","BCC",169125," Licenciatura en Químico Farmacéutico Biólogo","9780815341062","english"," ICB"," Licenciatura en Químico Farmacéutico Biólogo"
"1748","molecular biology of the cell","BCC",195998," Médico Veterinario Zootecnista","9780815341062","english"," ICB"," Médico Veterinario Zootecnista"
"1749","molecular biology of the cell","BCC",146426,"  Licenciatura en Químico Fármaco Biólogo","9780815341062","english","  ICB","  Licenciatura en Químico Fármaco Biólogo"
"1750","molecular biology of the cell","BCC",168647," Licenciatura en Químico Farmacéutico Biólogo","9780815341062","english"," ICB"," Licenciatura en Químico Farmacéutico Biólogo"
"1751","physics a conceptual world view","BCC",184280," Licenciatura en Entrenamiento Deportivo","9780495560050","english"," ICB"," Licenciatura en Entrenamiento Deportivo"
"1752","physics a conceptual world view","BCC",184280," Licenciatura en Entrenamiento Deportivo","0495560057","english"," ICB"," Licenciatura en Entrenamiento Deportivo"
"1753","molecular biology of the cell","BCC",129123,"","9780815341062","english","",""
"1754","molecular biology of the cell","BCC",129123,"","9780815341062","english","",""
"1755","molecular biology of the cell","BCC",17762,"NULL","9780815341062","english","NULL","IIT"
"1756","molecular biology of the cell","BCC",159294," Licenciatura en Químico Farmacéutico Biólogo","9780815341062","english"," ICB"," Licenciatura en Químico Farmacéutico Biólogo"
"1757","molecular biology of the cell","BCC",18295,"NULL","9780815341062","english","NULL","IIT"
"1758","molecular biology of the cell","BCC",164398,"NULL","9780815341062","english","NULL","IIT"
"1759","molecular biology of the cell","BCC",164398,"NULL","9780815341062","english","NULL","IIT"
"1760","molecular biology of the cell","BCC",139026,"  Licenciatura en Químico Fármaco Biólogo","9780815341062","english","  ICB","  Licenciatura en Químico Fármaco Biólogo"
"1761","molecular biology of the cell","BCC",129074," Licenciatura en Químico Fármaco Biólogo","0815341067","english"," ICB"," Licenciatura en Químico Fármaco Biólogo"
"1762","molecular biology of the cell","BCC",159106," Licenciatura en Químico Farmacéutico Biólogo","0815341067","english"," ICB"," Licenciatura en Químico Farmacéutico Biólogo"
"1763","molecular biology of the cell","BCC",159111," Licenciatura en Químico Farmacéutico Biólogo","0815341067","english"," ICB"," Licenciatura en Químico Farmacéutico Biólogo"
"1764","molecular biology of the cell","BCC",159111," Licenciatura en Químico Farmacéutico Biólogo","0815341067","english"," ICB"," Licenciatura en Químico Farmacéutico Biólogo"
"1765","molecular biology of the cell","BCC",159149," Licenciatura en Químico Farmacéutico Biólogo","0815341067","english"," ICB"," Licenciatura en Químico Farmacéutico Biólogo"
"1766","molecular biology of the cell","BCC",17762,"NULL","0815341067","english","NULL","IIT"
"1767","molecular biology of the cell","BCC",163803," Licenciatura en Químico Farmacéutico Biólogo","0815341067","english"," ICB"," Licenciatura en Químico Farmacéutico Biólogo"
"1768","molecular biology of the cell","BCC",169125," Licenciatura en Químico Farmacéutico Biólogo","0815341067","english"," ICB"," Licenciatura en Químico Farmacéutico Biólogo"
"1769","molecular biology of the cell","BCC",195998," Médico Veterinario Zootecnista","0815341067","english"," ICB"," Médico Veterinario Zootecnista"
"1770","molecular biology of the cell","BCC",146426,"  Licenciatura en Químico Fármaco Biólogo","0815341067","english","  ICB","  Licenciatura en Químico Fármaco Biólogo"
"1771","molecular biology of the cell","BCC",168647," Licenciatura en Químico Farmacéutico Biólogo","0815341067","english"," ICB"," Licenciatura en Químico Farmacéutico Biólogo"
"1772","molecular biology of the cell","BCC",129123,"","0815341067","english","",""
"1773","molecular biology of the cell","BCC",129123,"","0815341067","english","",""
